-0.790119,0.035424
-0.748312,0.0322179
-0.705258,0.0298117
-0.614158,0.0281984
-0.572976,0.0245924
-0.396392,0.0177667
-0.35521,0.0141608
-0.31278,0.0113546
-0.128084,0.00972772
0.0553633,0.00730104
0.061603,0.0113001
0.246299,0.00967327
0.344262,0.012459
0.38794,0.0104527
0.581372,0.0144245
0.769811,0.0151971
0.866527,0.0171831
1.05809,0.0199552
1.3395,0.0203143
1.62403,0.0226729
1.81309,0.0238454
2.33224,0.0265699
2.66419,0.0293216
3.08537,0.0292603
3.55273,0.0287923
4.02133,0.0291242
4.5829,0.0290425
5.04839,0.0273748
5.51574,0.0269068
6.02553,0.0236327
6.53718,0.0215582
7.00267,0.0198905
7.88434,0.0149623
9.00062,0.0103999
9.84174,0.00947757
11.942,0.00557207
12.9691,0.00382268
13.9993,0.00407283
15.0756,0.00391627
15.9623,0.00218731
16.8982,0.00205117
16.9925,0.00243746
19.0048,0.00214476
