-0.790178,0.035824
-0.615739,0.0301987
-0.534146,0.0249868
-0.413164,0.0165692
-0.372837,0.0137633
-0.283741,0.0117504
-0.159008,0.00493222
-0.120556,0.00132663
0.109216,-0.000706795
0.392446,5.20078e-005
0.720692,4.26294e-006
1.18962,-6.39441e-005
1.6576,-0.000532015
1.89394,0.000233609
2.27001,0.000578907
2.54855,-0.000661608
2.64609,0.000924205
3.06531,-0.000336772
3.34948,0.000821894
3.583,0.000387927
3.95626,-0.000466365
4.47864,0.00225765
5.04135,0.0021758
5.56279,0.00449996
6.03172,0.00443175
6.55128,0.00595618
7.02396,0.00748742
7.92523,0.0117563
8.96342,0.0144053
9.90877,0.0174678
11.9364,0.0219729
12.969,0.0222227
13.9978,0.020873
15.1232,0.0207094
16.002,0.0153815
17.0814,0.0156245
19.1784,0.0097195
