36.0418 -0.380952
36.1463 -1.2381
36.2507 -1.52381
36.3657 -1.38095
36.4701 -0.857143
36.5746 0
36.6896 1.19048
36.7836 2.09524
36.8985 1.7619
37.003 0.428571
37.1075 -0.857143
37.2224 -1.42857
37.3164 -1.42857
37.4313 -1.28571
37.5358 -0.761905
37.6403 0.333333
37.7448 1.90476
37.8493 2.61905
37.9642 1.09524
38.0687 -0.571429
38.1731 -1.38095
38.2881 -1.33333
38.3925 -1.14286
38.497 -1
38.6119 -0.428571
38.706 0.904762
38.8104 2.42857
38.9254 1.80952
39.0194 0.190476
39.1239 -0.809524
39.2493 -1.04762
39.3328 -1.14286
39.4582 -1.38095
