0.0917431 -0.00737705
0.229358 -0.00737705
0.321101 -0.00245902
0.481651 0.0139344
0.527523 0.0270492
0.59633 0.0336066
0.711009 0.0221311
0.733945 0.0139344
0.802752 -0.000819672
0.963303 -0.0057377
1.05505 -0.000819672
1.16972 0.00737705
1.2156 0.00901639
1.44495 0.00245902
1.51376 0.000819672
1.67431 -0.000819672
1.99541 -0.00409836
2.11009 -0.00409836
2.24771 -0.00409836
2.52294 -0.00737705
2.66055 -0.0057377
2.79817 -0.00245902
2.98165 0.00901639
3.02752 0.0188525
3.11927 0.0303279
3.21101 0.0237705
3.27982 0.0139344
3.30275 0.0057377
3.44037 -0.00737705
3.50917 -0.00409836
3.57798 0.00245902
3.64679 0.00901639
3.89908 0.00409836
3.99083 0.000819672
4.42661 -0.00409836
4.51835 -0.0057377
4.70183 -0.00409836
4.97706 -0.00737705
5.11468 -0.00737705
5.27523 -0.00245902
5.48165 0.00409836
5.52752 0.0172131
5.59633 0.0270492
5.66514 0.0286885
5.71101 0.0270492
5.77982 0.0188525
5.82569 0.00245902
5.94037 -0.00737705
6.00917 -0.00409836
6.07798 0.00245902
6.14679 0.00737705
6.37615 0.0057377
6.46789 0.00409836
6.51376 0.00245902
6.92661 -0.00409836
7.06422 -0.0057377
7.1789 -0.00245902
7.43119 -0.00737705
7.61468 -0.00737705
7.72936 -0.00409836
7.93578 0.000819672
8.00459 0.00901639
8.05046 0.0204918
8.21101 0.0286885
8.27982 0.0237705
8.30275 0.0106557
8.44037 -0.00737705
8.53211 -0.00409836
8.62385 0.0057377
8.83028 0.00901639
8.99083 0.00245902
9.08257 0.000819672
9.3578 -0.00409836
9.49541 -0.00409836
9.65596 -0.00409836
