0.0456621 0.00932203
0.159817 0.00423729
0.319635 -0.000847458
0.502283 -0.00762712
0.639269 -0.0110169
0.776256 -0.0144068
1.0274 -0.0194915
1.18721 -0.0194915
1.3242 -0.0211864
1.55251 -0.0161017
1.66667 -0.0110169
1.80365 -0.000847458
1.94064 0.0161017
2.03196 0.0245763
2.10046 0.029661
2.28311 0.0245763
2.39726 0.0177966
2.48858 0.0127119
2.78539 0.000847458
2.89954 -0.00254237
3.03653 -0.00762712
3.28767 -0.0144068
3.42466 -0.0161017
3.53881 -0.0177966
3.81279 -0.0211864
3.92694 -0.0211864
4.10959 -0.0144068
4.29224 -0.0059322
4.36073 0.000847458
4.40639 0.0059322
4.47489 0.0144068
4.58904 0.0262712
4.65753 0.029661
4.74886 0.0279661
4.81735 0.0228814
5.06849 0.0127119
5.13699 0.00762712
5.22831 0.00423729
5.52511 -0.0059322
5.59361 -0.00932203
5.73059 -0.0110169
5.82192 -0.0144068
6.05023 -0.0177966
6.18721 -0.0194915
6.3242 -0.0194915
6.59817 -0.0177966
6.6895 -0.0110169
6.80365 -0.00423729
6.94064 0.00932203
7.00913 0.0177966
7.07763 0.0245763
7.12329 0.029661
7.28311 0.0262712
7.3516 0.0211864
7.51142 0.0161017
7.73973 0.00423729
7.85388 -0.000847458
8.03653 -0.0059322
8.24201 -0.0127119
8.379 -0.0144068
8.53881 -0.0194915
8.76712 -0.0194915
8.92694 -0.0194915
9.13242 -0.0161017
9.3379 -0.00423729
9.40639 0.0059322
9.56621 0.0228814
9.6347 0.0279661
9.68037 0.0313559
9.79452 0.0245763
