-2.95499,0.142388
-2.42993,0.116751
-1.79564,0.0978491
-1.42659,0.0841396
-1.31675,0.0925695
-1.10552,0.0857039
-0.950113,0.0720814
-0.787466,0.0787949
-0.524032,0.0685183
-0.420831,0.0583068
-0.311595,0.065042
-0.158,0.0463355
-0.0481605,0.0547654
0.00162949,0.0445756
0.214067,0.0410994
0.532119,0.0341903
0.79495,0.022219
1.06261,0.023805
1.113,0.01531
1.38187,0.0202853
1.5427,0.0219148
1.64832,0.018482
1.91538,0.0183734
2.23524,0.0165484
2.34206,0.0165049
2.6073,0.0113123
2.87496,0.0128983
2.98239,0.0145495
3.30286,0.0144192
3.46249,0.0126593
3.62212,0.0108995
3.72954,0.0125507
4.31586,0.00892236
4.36806,0.0055113
4.90338,0.00868337
5.06421,0.0103129
5.43749,0.00846611
5.81076,0.00661935
6.02501,0.00822711
6.34548,0.00809676
6.55912,0.00800985
7.03922,0.00611964
7.25165,0.0026434
7.68075,0.00755359
7.89379,0.00577202
7.94539,0.00066628
8.48192,0.00722769
8.69436,0.00375145
9.06884,0.00529403
9.44151,0.00175261
9.76258,0.00331692
9.97562,0.00153534
10.1371,0.0048595
10.2439,0.00481605
10.4041,0.00475087
10.5643,0.00468569
11.1519,0.0044467
11.8996,0.00414253
12.3275,0.00566338
13.1815,0.00362109
13.9839,0.00668453
14.8372,0.00294757
15.7992,0.00425116
16.2799,0.00405562
16.6004,0.00392526
16.9215,0.00548957
17.8289,0.00342555
18.6828,0.00138326
19.4852,0.0044467
19.7535,0.0077274
