-2.97177,0.142136
-2.54928,0.11937
-2.02057,0.0937369
-1.70099,0.0893733
-1.43875,0.0666707
-1.2785,0.0666073
-1.2263,0.060937
-1.22569,0.0637616
-1.01566,0.0467294
-0.748886,0.0452114
-0.64417,0.035283
-0.540058,0.02253
-0.272684,0.0238367
-0.166459,0.0209698
-0.011045,-0.00169055
0.152517,0.0137815
0.471192,0.00518088
0.736152,-0.00481091
0.947998,-0.0133693
1.37471,-0.0163629
1.43446,0.0132745
1.64842,0.0146023
1.86449,0.0258163
2.18377,0.0200403
2.34492,0.0242139
2.50456,0.0213259
2.6642,0.0184379
2.98498,0.0197235
3.25236,0.0210301
3.51913,0.0195122
3.73248,0.0180154
4.31883,0.0121338
4.32366,0.0347308
4.80077,0.0175929
5.01322,0.0118592
5.44083,0.0131025
5.76132,0.0129757
5.97498,0.0128913
6.34858,0.0113311
6.50882,0.0112677
7.04266,0.00964415
7.20169,0.00393153
7.62961,0.00658716
8.00231,0.000790049
8.05753,0.00924278
8.37802,0.00911604
8.69699,0.00192774
9.0724,0.00884142
9.49821,0.00161088
9.8196,0.00572106
9.92673,0.00709112
10.1938,0.0069855
10.5143,0.00685876
10.6211,0.00681651
11.1553,0.00660527
11.8493,0.00491834
12.277,0.00616166
12.5983,0.0102718
13.2387,0.00719373
13.9865,0.00689799
14.8411,0.00656
16.2827,0.00316502
16.6038,0.0058629
16.8709,0.00575728
18.7401,0.00360562
19.5947,0.00326763
19.8096,0.00883237
19.8615,0.0017497
