-2.96969,0.142628
-2.50012,0.119773
-2.39611,0.114063
-2.03117,0.0957812
-1.76901,0.0854825
-1.50929,0.0706389
-1.35176,0.0649141
-1.24897,0.0569315
-1.19666,0.0546445
-1.14496,0.0512214
-1.09326,0.0477982
-0.829887,0.0397718
-0.621868,0.0283514
-0.571992,0.0215196
-0.359715,0.0180526
-0.298891,0.0316724
-0.126758,0.0532164
-0.0227483,0.0475062
0.198652,0.0610822
0.35862,0.0599022
0.788648,0.063194
0.949832,0.0642864
1.00092,0.059727
1.32329,0.0619118
1.48326,0.0607318
1.5891,0.0584302
1.74967,0.0583865
2.06839,0.0537541
2.22958,0.0548465
2.44307,0.0536519
2.49538,0.0513649
2.70948,0.0513065
2.76118,0.0478833
2.86884,0.0489903
3.18695,0.0432217
3.34813,0.0443141
3.51175,0.0499513
3.71795,0.0351224
4.25563,0.0395212
4.78359,0.0257408
4.89185,0.027984
4.99891,0.0279548
5.31641,0.0210501
5.47394,0.0153253
5.69048,0.0198117
5.90336,0.0174809
6.27743,0.0162425
6.3857,0.0184857
6.97022,0.0103718
7.1308,0.010328
7.61252,0.0101966
7.82237,0.00218481
8.30653,0.00659822
8.57355,0.00538903
9.00236,0.00640845
9.3229,0.00518466
9.64527,0.00736947
9.80463,0.00505328
10.0729,0.00611649
10.3411,0.0071797
10.5005,0.00486351
11.0898,0.00583913
11.7851,0.00451316
12.2139,0.00553258
12.5344,0.00430879
13.0697,0.00416281
13.819,0.00395844
14.7278,0.00143789
15.6383,0.00232592
16.2271,0.00216534
16.5482,0.00207776
16.8165,0.00314097
17.7787,0.00060581
18.6351,0.000372245
19.4921,0.00127488
19.6527,0.00123108
19.7622,0.00574668
