60.0066 0.0108966
60.0742 0.00703448
60.1936 0.00593103
60.3312 0.0097931
60.4165 0.00924138
60.4671 0.00593103
60.5517 0.00206897
60.6711 0.000965517
60.7906 -0.000137931
60.8925 -0.00289655
61.0118 -0.00455172
61.1821 -0.00786207
61.2843 -0.00951724
61.3861 -0.0128276
61.5231 -0.0117241
61.6086 -0.0117241
61.6424 -0.0133793
61.7103 -0.0155862
61.8124 -0.0177931
61.9664 -0.0172414
62.0861 -0.0172414
62.1212 -0.0128276
62.1733 -0.00896552
62.1917 -0.00289655
62.2096 0.000965517
62.2106 0.00537931
62.2295 0.0142069
62.2456 0.00924138
62.2647 0.0186207
62.2655 0.0224828
62.2664 0.0268966
62.3014 0.0307586
62.3696 0.0296552
62.4195 0.0230345
62.4202 0.0263448
62.4698 0.0186207
62.5202 0.0147586
62.5706 0.0103448
62.6381 0.00648276
62.7576 0.00537931
62.8437 0.00868966
62.9636 0.0097931
63.0483 0.00593103
63.1159 0.00262069
63.2009 0.000413793
63.3035 0.000413793
63.3887 -0.000689655
63.4908 -0.00289655
63.5586 -0.00565517
63.6097 -0.00675862
63.6606 -0.00841379
63.814 -0.0106207
63.9505 -0.0117241
64.0871 -0.0122759
64.3085 -0.0161379
64.4107 -0.0177931
64.5129 -0.0194483
64.5645 -0.0183448
64.6508 -0.0144828
64.6688 -0.010069
64.704 -0.00510345
64.7063 0.00537931
64.7222 -0.000137931
64.724 0.00813793
64.7249 0.0125517
64.7429 0.0169655
64.7611 0.021931
64.7619 0.0257931
64.78 0.0302069
64.8305 0.0268966
64.9151 0.0224828
64.9826 0.0186207
65.033 0.0142069
65.0662 0.0097931
65.1337 0.00593103
65.2534 0.00593103
65.3734 0.00758621
65.527 0.00648276
65.595 0.00482759
65.6969 0.00151724
65.7821 0.000413793
65.7985 -0.00289655
65.8495 -0.00455172
65.9526 -0.0017931
66.0551 -0.00234483
66.0887 -0.00510345
66.1733 -0.00896552
66.2588 -0.00896552
66.3442 -0.00896552
66.4125 -0.00951724
66.4463 -0.0111724
66.5484 -0.0133793
66.6684 -0.0117241
66.7195 -0.0128276
66.8387 -0.0150345
