60.1212 -0.0127778
60.2407 -0.0133333
60.378 -0.0111111
60.498 -0.00944444
60.5501 -0.00555556
60.5683 -0.000555556
60.6034 0.00388889
60.6046 0.00944444
60.6225 0.0133333
60.6404 0.0172222
60.6586 0.0222222
60.6766 0.0266667
60.6776 0.0311111
60.7284 0.0288889
60.7952 0.0216667
60.7959 0.025
60.8282 0.0161111
60.8445 0.0122222
60.8947 0.00722222
60.9797 0.005
61.0997 0.00666667
61.2195 0.00722222
61.3567 0.00944444
61.4932 0.00833333
61.5608 0.00444444
61.6454 0.000555556
61.7474 -0.00222222
61.8839 -0.00333333
61.9868 -0.00166667
62.1232 -0.00333333
62.2768 -0.00444444
62.3617 -0.00722222
62.4808 -0.01
62.6 -0.0122222
62.7024 -0.0127778
62.8733 -0.0127778
62.9765 -0.01
63.0627 -0.00666667
63.0979 -0.00166667
63.1165 0.005
63.1178 0.0111111
63.1529 0.0155556
63.154 0.0205556
63.1891 0.025
63.2238 0.0272222
63.3255 0.0233333
63.3589 0.0194444
63.4092 0.015
63.4424 0.0105556
63.5099 0.00611111
63.6467 0.00666667
63.7836 0.00722222
63.8863 0.00777778
64.0058 0.00722222
64.1078 0.00444444
64.2267 0.00111111
64.2773 -0.00222222
64.4309 -0.00333333
64.5846 -0.00388889
64.7384 -0.00444444
64.8575 -0.00666667
64.9595 -0.00944444
65.0788 -0.0111111
65.1808 -0.0138889
65.3009 -0.0116667
65.4206 -0.0116667
65.5405 -0.0105556
65.5926 -0.00666667
65.6277 -0.00222222
65.646 0.00333333
65.6639 0.00722222
65.6819 0.0111111
65.7 0.0161111
65.7523 0.0205556
65.7873 0.0244444
65.805 0.0272222
65.8553 0.0227778
65.9227 0.0183333
65.9727 0.0122222
66.0062 0.00888889
66.0565 0.00444444
66.1416 0.00277778
66.2279 0.00666667
66.3482 0.00944444
66.4672 0.00666667
66.6039 0.00611111
66.6887 0.00333333
66.7566 0.00111111
66.9103 -2.77556e-17
