0.048369803	4.904740334e-5
0.078207560	4.904740334e-5
0.108045317	9.809480667e-6
0.137883082	4.904740334e-5
0.167720839	4.904740334e-5
0.197558597	4.904740334e-5
0.227396339	4.904740334e-5
0.257234097	9.809480667e-6
0.287071854	4.904740334e-5
0.316909611	4.904740334e-5
0.346747369	-0.000147142
0.376585126	-0.000186380
0.406422883	-0.000186380
0.436260641	9.809480667e-6
0.466098428	-0.000186380
0.495936155	-0.000107904
0.525773942	-0.000186380
0.555611670	-0.000186380
0.585449457	-0.000107904
0.615287185	-0.000186380
0.645124972	4.904740334e-5
0.674962699	4.904740334e-5
0.704800487	4.904740334e-5
0.734638214	4.904740334e-5
0.764475942	4.904740334e-5
0.794313729	-6.866636276e-5
0.824151456	-6.866636276e-5
0.853989244	-6.866636276e-5
0.883826971	-6.866636276e-5
0.913664758	-0.000186380
0.943502545	-0.000186380
0.973340213	-0.000186380
1.003178000	-0.000186380
1.033015847	-0.000343332
1.062853575	-0.000186380
1.092691302	-0.000186380
1.122529030	-0.000186380
1.152366877	-0.000186380
1.182204485	-0.000186380
1.212042332	-0.000186380
1.241880059	-0.000304094
1.271717906	-0.000186380
1.301555514	-0.000186380
1.331393361	-0.000304094
1.361231089	-0.000186380
1.391068935	-0.000343332
1.420906544	-0.000264856
1.450744390	-0.000343332
1.480582118	-0.000343332
1.510419965	-0.000343332
1.540257692	-0.000304094
1.570095420	-0.000186380
1.599933147	-0.000186380
1.629770875	-0.000186380
1.659608722	-0.000186380
1.689446449	-0.000186380
1.719284296	-0.000147142
1.749121904	-0.000147142
1.778959751	-0.000186380
1.808797479	-0.000186380
1.838635325	-0.000186380
1.868472934	-0.000186380
1.898310900	-0.000264856
1.928148389	-0.000264856
1.957986236	-0.000186380
1.987823963	-0.000186380
2.017661810	-0.000186380
2.047499657	-0.000186380
2.077337265	-0.000186380
2.107175112	-0.000186380
2.137012720	-0.000186380
2.166850567	-0.000186380
2.196688175	-0.000147142
2.226526022	-0.000186380
2.256363869	-0.000186380
2.286201715	-0.000186380
2.316039324	-0.000186380
2.345877171	-0.000147142
2.375714779	-0.000186380
2.405552626	-0.000186380
2.435390472	9.809480667e-6
2.465228081	-0.000186380
2.495065928	4.904740334e-5
