-2.93635,0.139476
-2.45742,0.129137
-2.30048,0.110524
-1.97969,0.112058
-1.97699,0.127225
-1.76693,0.106901
-1.44825,0.0966385
-1.39333,0.10504
-1.34082,0.0999586
-1.18178,0.093142
-1.07585,0.0880358
-1.07495,0.0930915
-0.96992,0.0829296
-0.809377,0.0845393
-0.542605,0.082728
-0.384763,0.0691703
-0.330148,0.0758861
-0.227221,0.0539275
-0.0648774,0.0656486
-0.0129635,0.0571971
0.199794,0.0520405
0.465665,0.0451735
0.625308,0.0417274
0.78495,0.0382813
0.998007,0.0348099
1.10334,0.0263333
1.21016,0.0262828
1.37041,0.0262072
1.47634,0.0211011
1.53095,0.0278169
1.58286,0.0193654
1.85024,0.0209246
2.22264,0.0123219
2.49001,0.0138811
2.64965,0.010435
2.91672,0.010309
3.18349,0.00849768
3.50458,0.0117169
3.61081,0.00829602
3.77075,0.00653515
4.25238,0.011364
4.30459,0.00459783
4.83934,0.00771627
5.05269,0.00593019
5.42659,0.00575374
5.80019,0.00389204
6.01415,0.00547647
6.33494,0.00701048
6.49458,0.00356436
6.49578,0.0103054
7.02902,0.00499754
7.18897,0.00323667
7.61658,0.00472027
7.88395,0.00627948
7.93587,-0.00217198
8.36468,0.00605262
8.68457,0.00253088
9.11218,0.00401448
9.37835,-0.00116731
9.80627,0.00200154
9.9128,0.000265871
10.1271,0.00353555
10.5544,0.00333389
11.1416,0.00137137
11.836,0.00104368
12.2633,0.000842026
12.6372,0.000665578
13.1714,0.000413511
13.9729,0.00172066
14.7738,-0.000342692
15.735,-0.00248167
16.2694,-0.00104848
16.5902,0.00048553
16.911,0.00201954
17.8184,-0.00177948
18.6199,-0.000472327
19.4752,0.00249487
19.7425,0.00405409
