33.0184 0.0030303
33.1905 -0.00212121
33.3738 -0.00606061
33.5339 -0.00848485
33.7162 -0.00727273
33.887 -0.00575758
34.0682 0.00151515
34.2473 0.0193939
34.4309 0.0133333
34.5947 -0.00787879
34.7654 -0.00575758
34.9233 0.00363636
35.1176 0.00151515
35.2897 -0.00363636
35.4729 -0.00727273
35.6441 -0.00787879
35.8378 -0.00666667
35.9854 -0.00333333
36.1652 0.0109091
36.3454 0.0230303
36.4982 -0.00030303
36.6937 -0.00878788
36.8631 0.00030303
37.0451 0.0030303
37.217 -0.00151515
37.3776 -0.00606061
37.5604 -0.00787879
37.7314 -0.00727273
37.9136 -0.00545455
38.0831 0.0030303
38.262 0.0218182
38.4351 0.0112121
38.6214 -0.00848485
38.7804 -0.00484848
38.9728 0.00333333
