33.0948 -0.00111675
33.288 -0.00538071
33.4358 -0.00781726
33.6177 -0.0108629
33.8 -0.0117766
33.96 -0.0105584
34.1444 -0.000507614
34.3194 0.020203
34.5002 0.011066
34.6814 0.00436548
34.8409 0.00314721
35.0227 -0.000507614
35.1933 -0.00324873
35.3865 -0.00690355
35.5457 -0.00964467
35.7277 -0.0123858
35.899 -0.0114721
36.0825 -0.00629442
36.2686 0.0125888
36.4408 0.0183756
36.6096 0.00649746
36.7802 0.00406091
36.9622 0.00101523
37.1099 -0.00172589
37.2918 -0.00507614
37.4737 -0.0084264
37.6557 -0.0111675
37.8152 -0.0120812
37.9982 -0.00964467
38.2288 0.00345178
38.3692 0.0220305
38.5151 0.00923858
38.7082 0.00497462
38.8789 0.00284264
