36.0417 -0.952381
36.1458 0.809524
36.25 2.61905
36.3438 1.85714
36.4583 0.380952
36.5729 -0.428571
36.6771 -0.666667
36.7917 -1.09524
36.8854 -1.57143
37 -1.38095
37.1042 -0.190476
37.2083 1.61905
37.3125 2.33333
37.4167 1.2381
37.5312 0.142857
37.6354 -0.571429
37.7396 -0.809524
37.8438 -1.33333
37.9583 -1.71429
38.0625 -1.04762
38.1667 0.571429
38.2708 2.42857
38.3646 2
38.4896 0.571429
38.5729 -0.285714
38.6875 -0.666667
38.8021 -0.952381
38.9167 -1.57143
39.0208 -1.52381
39.125 -0.52381
39.2188 1.38095
39.3333 2.52381
39.4271 1.57143
