0.0229358 -0.0116667
0.0688073 -0.0133333
0.137615 -0.01
0.229358 0.00166667
0.43578 0.00333333
0.550459 -0.00333333
0.665138 -0.00833333
0.894495 0.005
1.00917 0.005
1.16972 0.01
1.30734 0.0233333
1.35321 0.0266667
1.46789 0.02
1.51376 0.0166667
1.67431 0.00333333
1.69725 0
1.76606 -0.00666667
1.92661 -0.00333333
2.08716 0.01
2.15596 0.0183333
2.27064 0.0183333
2.33945 0.01
2.43119 -0.00333333
2.5 -0.01
2.56881 -0.015
2.68349 -0.0116667
2.79817 0.00333333
2.88991 0.00666667
3.00459 0.005
3.18807 -0.01
3.30275 -0.005
3.3945 0.005
3.64679 0.00666667
3.73853 0.0133333
3.85321 0.025
4.0367 0.015
4.1055 0.01
4.19725 0.00166667
4.42661 -0.005
4.49541 0.005
4.63303 0.0133333
4.83945 0.0116667
4.90826 0.00333333
5 -0.005
5.18349 -0.0133333
5.22936 -0.005
5.36697 0.005
5.50459 0.00166667
5.59633 -0.005
5.6422 -0.00833333
5.80275 -0.00333333
6.14679 0.00666667
6.26147 0.015
6.44495 0.0266667
6.51376 0.0216667
6.55963 0.015
6.62844 0.01
6.76606 -0.00166667
6.8578 -0.00666667
6.94954 -0.00166667
7.04128 0.00333333
7.22477 0.015
7.27064 0.0166667
7.33945 0.01
7.43119 0.00166667
7.52294 -0.00833333
7.59174 -0.0133333
7.75229 -0.00833333
7.8211 0
7.91284 0.00833333
8.05046 0.00166667
8.11927 -0.01
8.34862 -0.00333333
8.44037 0.00166667
8.55505 0.00833333
8.7844 0.0133333
8.85321 0.02
8.94495 0.0266667
8.99083 0.0233333
9.1055 0.0116667
9.19725 0.00833333
9.22018 0
9.33486 -0.00333333
9.51835 0.00333333
9.61009 0.01
9.74771 0.0166667
